"","X","GLOBAL.UNIQUE.IDENTIFIER","LAST.EDITED.DATE","TAXONOMIC.ORDER","CATEGORY","COMMON.NAME","SCIENTIFIC.NAME","SUBSPECIES.COMMON.NAME","SUBSPECIES.SCIENTIFIC.NAME","OBSERVATION.COUNT","BREEDING.BIRD.ATLAS.CODE","BREEDING.BIRD.ATLAS.CATEGORY","AGE.SEX","COUNTRY","COUNTRY.CODE","STATE","STATE.CODE","COUNTY","COUNTY.CODE","IBA.CODE","BCR.CODE","USFWS.CODE","ATLAS.BLOCK","LOCALITY","LOCALITY.ID","LOCALITY.TYPE","LATITUDE","LONGITUDE","OBSERVATION.DATE","TIME.OBSERVATIONS.STARTED","OBSERVER.ID","SAMPLING.EVENT.IDENTIFIER","PROTOCOL.TYPE","PROTOCOL.CODE","PROJECT.CODE","DURATION.MINUTES","EFFORT.DISTANCE.KM","EFFORT.AREA.HA","NUMBER.OBSERVERS","ALL.SPECIES.REPORTED","GROUP.IDENTIFIER","HAS.MEDIA","APPROVED","REVIEWED","REASON","TRIP.COMMENTS","SPECIES.COMMENTS","NSPECIES","R_AMERIC"
"4096",2730735,"URN:CornellLabOfOrnithology:EBIRD:OBS580409017","30:40.0",9643,"species","Amazon Kingfisher","Chloroceryle amazona","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Pedro Osório--Passo do Ricardo (Ponte)","L6962996","H",-31.90139,-52.66306,2018-02-17,"7:55:00","obsr758808","S43041818","Historical","P62","EBIRD",125,1.8,NA,2,1,"G2968025",0,1,0,NA,"Trecho da observação compreendido entre a divisa de 4 municípios mas com predominância no município de Pedro Osório. O ambiente é composto de um rio não navegável com alto grau de assoreamento, margeado por preservadas matas de capoeiras, restinga e mata estacional semi decidual aluvial.","",57,0
"4097",2730736,"URN:CornellLabOfOrnithology:EBIRD:OBS581421682","30:40.0",9643,"species","Amazon Kingfisher","Chloroceryle amazona","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Pedro Osório--Passo do Ricardo (Ponte)","L6962996","H",-31.90139,-52.66306,2018-02-17,"7:55:00","obsr766921","S43127969","Historical","P62","EBIRD",125,1.8,NA,2,1,"G2968025",0,1,0,NA,"Trecho da observação compreendido entre a divisa de 4 municípios mas com predominância no município de Pedro Osório. O ambiente é composto de um rio não navegável com alto grau de assoreamento, margeado por preservadas matas de capoeiras, restinga e mata estacional semi decidual aluvial.","",57,0
"4098",2730737,"URN:CornellLabOfOrnithology:EBIRD:OBS578192328","42:04.0",11337,"species","American Kestrel","Falco sparverius","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Portão, Rio Grande do Sul, BR","L6227651","P",-29.72036,-51.26307,2018-02-13,"15:50:00","obsr770720","S42844582","Traveling","P22","EBIRD",120,3,NA,3,1,"",0,1,0,NA,"","",32,0
"4099",2730738,"URN:CornellLabOfOrnithology:EBIRD:OBS574294945","23:13.0",11337,"species","American Kestrel","Falco sparverius","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Trilha Tenonde - São Miguel Das Missões (-28,54, -54,552)","L6821292","P",-28.53958,-54.55247,2018-02-04,"7:34:00","obsr621234","S42493280","Traveling","P22","EBIRD",190,0.805,NA,10,1,"G2918536",0,1,0,NA,"","",60,0
"4100",2730739,"URN:CornellLabOfOrnithology:EBIRD:OBS574293848","23:13.0",11337,"species","American Kestrel","Falco sparverius","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Trilha Tenonde - São Miguel Das Missões (-28,54, -54,552)","L6821292","P",-28.53958,-54.55247,2018-02-04,"7:34:00","obsr499705","S42493196","Traveling","P22","EBIRD",190,0.805,NA,10,1,"G2918536",0,1,0,NA,"2° encontro dos Coas do Rio Grande do Sul","",61,0
"4101",2730740,"URN:CornellLabOfOrnithology:EBIRD:OBS579622524","46:17.0",11337,"species","American Kestrel","Falco sparverius","","","X","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Região das Alegrias","L4454713","P",-31.76352,-53.39191,2018-02-18,"7:00:00","obsr738544","S42969478","Incidental","P20","EBIRD",NA,NA,NA,1,0,"",0,1,0,NA,"Aves que escutei e vi durante o dia ao redor de minha casa.","",45,0
"4102",2730741,"URN:CornellLabOfOrnithology:EBIRD:OBS580632217","58:37.0",11337,"species","American Kestrel","Falco sparverius","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Banhado do Maçarico -- Setor Sul","L5092296","P",-32.2144,-52.40466,2018-02-13,"15:45:00","obsr1019663","S43061072","Historical","P62","EBIRD",110,8.5,NA,2,1,"G2962560",0,1,0,NA,"","",36,0
"4103",2730743,"URN:CornellLabOfOrnithology:EBIRD:OBS582922243","35:46.0",11337,"species","American Kestrel","Falco sparverius","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"São Lourenço do Sul, estrada do Tigre, norte","L6994235","P",-31.18778,-51.82833,2018-02-24,"12:20:00","obsr766921","S43247023","Historical","P62","EBIRD",115,7,NA,2,1,"G2978729",1,1,0,NA,"","",40,0
"4104",2730744,"URN:CornellLabOfOrnithology:EBIRD:OBS576095270","45:51.0",11337,"species","American Kestrel","Falco sparverius","","","2","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Mostardas--Trilha das dunas","L6338772","H",-31.11222,-50.85972,2018-02-07,"8:30:00","obsr770720","S42633765","Traveling","P22","EBIRD",60,8,NA,2,1,"",0,1,0,NA,"","",37,0
"4105",2730746,"URN:CornellLabOfOrnithology:EBIRD:OBS579867017","11:59.0",11337,"species","American Kestrel","Falco sparverius","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"São Francisco de Paula--estrada da RS-020 a FLONA","L6341190","H",-29.38972,-50.39389,2018-02-05,"17:51:00","obsr1019663","S42991398","Traveling","P22","EBIRD",35,6,NA,2,1,"G2956867",1,1,0,NA,"","",23,0
"4106",2730747,"URN:CornellLabOfOrnithology:EBIRD:OBS582607169","24:23.0",11337,"species","American Kestrel","Falco sparverius","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"São Lourenço do Sul--Estrada da Pacheca (banhado grande)","L6993095","H",-31.17528,-51.89389,2018-02-24,"10:01:00","obsr758808","S43221816","Historical","P62","EBIRD",75,1.5,NA,2,1,"G2978733",0,1,0,NA,"","",58,0
"4107",2730750,"URN:CornellLabOfOrnithology:EBIRD:OBS578329816","11:59.0",11337,"species","American Kestrel","Falco sparverius","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"São Francisco de Paula--estrada da RS-020 a FLONA","L6341190","H",-29.38972,-50.39389,2018-02-05,"17:51:00","obsr758808","S42857349","Traveling","P22","EBIRD",35,6,NA,2,1,"G2956867",1,1,0,NA,"","",23,0
"4108",2730751,"URN:CornellLabOfOrnithology:EBIRD:OBS582923095","24:23.0",11337,"species","American Kestrel","Falco sparverius","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"São Lourenço do Sul--Estrada da Pacheca (banhado grande)","L6993095","H",-31.17528,-51.89389,2018-02-24,"10:01:00","obsr766921","S43247082","Historical","P62","EBIRD",75,1.5,NA,2,1,"G2978733",0,1,0,NA,"","",58,0
"4109",2730752,"URN:CornellLabOfOrnithology:EBIRD:OBS576093004","14:09.0",11337,"species","American Kestrel","Falco sparverius","","","2","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Bojuru--área geral","L6227753","H",-31.63148,-51.41843,2018-02-06,"13:30:00","obsr770720","S42633594","Traveling","P22","EBIRD",30,2,NA,2,1,"",0,1,0,NA,"","",26,0
"4110",2730753,"URN:CornellLabOfOrnithology:EBIRD:OBS582709517","35:46.0",11337,"species","American Kestrel","Falco sparverius","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"São Lourenço do Sul, estrada do Tigre, norte","L6994235","P",-31.18778,-51.82833,2018-02-24,"12:20:00","obsr758808","S43229275","Historical","P62","EBIRD",115,7,NA,2,1,"G2978729",1,1,0,NA,"","",40,0
"4111",2730754,"URN:CornellLabOfOrnithology:EBIRD:OBS580467501","38:23.0",11337,"species","American Kestrel","Falco sparverius","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Banhado do Maçarico -- Setor Sul","L5092296","P",-32.2144,-52.40466,2018-02-13,"15:45:00","obsr758808","S43047474","Historical","P62","EBIRD",110,8.5,NA,2,1,"G2962560",0,1,0,NA,"","",36,0
"4112",2730755,"URN:CornellLabOfOrnithology:EBIRD:OBS579763567","17:08.0",5565,"species","American Oystercatcher","Haematopus palliatus","","","50","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Barra da Lagoa de Peixe","L683805","H",-31.3573,-51.03913,2018-02-15,"","obsr670785","S42981764","Historical","P62","EBIRD",NA,NA,NA,NA,1,"G2956088",0,1,0,NA,"","",22,0
"4113",2730756,"URN:CornellLabOfOrnithology:EBIRD:OBS576298913","14:32.0",5565,"species","American Oystercatcher","Haematopus palliatus","","","21","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Praia do Mar Grosso","L6856475","H",-32.05545,-51.99321,2018-02-04,"12:00:00","obsr890747","S42650458","Incidental","P20","EBIRD",NA,NA,NA,2,0,"",0,1,0,NA,"","",11,0
"4114",2730757,"URN:CornellLabOfOrnithology:EBIRD:OBS577395436","39:38.0",5565,"species","American Oystercatcher","Haematopus palliatus","","","20","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Cassino--praias / beaches","L3184558","H",-32.26996,-52.24356,2018-02-13,"17:30:00","obsr738544","S42738876","Incidental","P20","EBIRD",NA,NA,NA,3,0,"",0,1,0,NA,"Com a companhia da minha esposa (Rosana) e filho (Luís Otávio), se deslocamos de carro fazendo algumas paradas ao longo do trajeto. O trajeto foi da entrada principal do cassino até o navio encalhado (ida-volta).","",24,0
"4115",2730758,"URN:CornellLabOfOrnithology:EBIRD:OBS576091465","42:26.0",5565,"species","American Oystercatcher","Haematopus palliatus","","","4","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Tavares--Chácara Manduca Belém","L6425377","H",-31.38692,-51.12763,2018-02-06,"17:00:00","obsr770720","S42633498","Traveling","P22","EBIRD",150,4,NA,2,1,"",0,1,0,NA,"","",62,0
"4116",2730759,"URN:CornellLabOfOrnithology:EBIRD:OBS578092274","24:23.0",5565,"species","American Oystercatcher","Haematopus palliatus","","","2","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Mostardas -- Porto do Barquinho","L2452833","H",-31.04805,-50.99077,2018-02-16,"8:08:00","obsr526456","S42835581","Traveling","P22","EBIRD",120,8.047,NA,2,1,"G2956083",0,1,0,NA,"","",71,0
"4117",2730760,"URN:CornellLabOfOrnithology:EBIRD:OBS579032655","37:56.0",5565,"species","American Oystercatcher","Haematopus palliatus","","","40","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Barra da Lagoa de Peixe","L683805","H",-31.3573,-51.03913,2018-02-17,"","obsr526456","S42919424","Historical","P62","EBIRD",NA,NA,NA,NA,1,"G2956082",0,1,0,NA,"","",17,0
"4118",2730761,"URN:CornellLabOfOrnithology:EBIRD:OBS579762752","37:57.0",5565,"species","American Oystercatcher","Haematopus palliatus","","","40","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Barra da Lagoa de Peixe","L683805","H",-31.3573,-51.03913,2018-02-17,"","obsr670785","S42981699","Historical","P62","EBIRD",NA,NA,NA,NA,1,"G2956082",0,1,0,NA,"","",17,0
"4119",2730763,"URN:CornellLabOfOrnithology:EBIRD:OBS577942892","26:19.0",5565,"species","American Oystercatcher","Haematopus palliatus","","","72","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Tavares, RS, estrada da Praia do Farol","L6338875","P",-31.18556,-51.08806,2018-02-01,"17:16:00","obsr758808","S42823593","Traveling","P22","EBIRD",35,13,NA,2,1,"G2956851",0,1,0,NA,"Orla marítima entre a Trilha do Talhamar e o Farol de mostardas.","",11,0
"4120",2730764,"URN:CornellLabOfOrnithology:EBIRD:OBS577618293","27:15.0",5565,"species","American Oystercatcher","Haematopus palliatus","","","6","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Beira-mar Atlântida Sul-Osório BR-RS (-29,8776,-50,0732)","L6875498","P",-29.87761,-50.07324,2018-02-13,"18:50:00","obsr431609","S42756538","Traveling","P22","EBIRD",130,3,NA,1,1,"",0,1,0,NA,"Entre Santa Terezinha e Atlântida Sul","",15,0
"4121",2730765,"URN:CornellLabOfOrnithology:EBIRD:OBS579865427","26:19.0",5565,"species","American Oystercatcher","Haematopus palliatus","","","72","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Tavares, RS, estrada da Praia do Farol","L6338875","P",-31.18556,-51.08806,2018-02-01,"17:16:00","obsr1019663","S42991251","Traveling","P22","EBIRD",35,13,NA,2,1,"G2956851",0,1,0,NA,"Orla marítima entre a Trilha do Talhamar e o Farol de mostardas.","",11,0
"4122",2730766,"URN:CornellLabOfOrnithology:EBIRD:OBS576014045","34:16.0",5565,"species","American Oystercatcher","Haematopus palliatus","","","25","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Barra da Lagoa de Peixe","L683805","H",-31.3573,-51.03913,2018-02-06,"11:30:00","obsr770720","S42627855","Traveling","P22","EBIRD",40,4,NA,2,1,"",0,1,0,NA,"","",17,0
"4123",2730767,"URN:CornellLabOfOrnithology:EBIRD:OBS577961438","17:08.0",5565,"species","American Oystercatcher","Haematopus palliatus","","","50","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Barra da Lagoa de Peixe","L683805","H",-31.3573,-51.03913,2018-02-15,"","obsr526456","S42825301","Historical","P62","EBIRD",NA,NA,NA,NA,1,"G2956088",0,1,0,NA,"","",22,0
"4124",2730768,"URN:CornellLabOfOrnithology:EBIRD:OBS579762943","24:23.0",5565,"species","American Oystercatcher","Haematopus palliatus","","","2","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Mostardas -- Porto do Barquinho","L2452833","H",-31.04805,-50.99077,2018-02-16,"8:08:00","obsr670785","S42981712","Traveling","P22","EBIRD",120,8.047,NA,2,1,"G2956083",0,1,0,NA,"","",71,0
"4125",2730769,"URN:CornellLabOfOrnithology:EBIRD:OBS576097321","48:54.0",5565,"species","American Oystercatcher","Haematopus palliatus","","","19","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Cidreira--área geral","L6268651","H",-30.17724,-50.2096,2018-02-07,"14:30:00","obsr770720","S42633897","Traveling","P22","EBIRD",60,4,NA,3,1,"",0,1,0,NA,"","",13,0
"4126",2730770,"URN:CornellLabOfOrnithology:EBIRD:OBS581421606","45:32.0",5580,"species","American Golden-Plover","Pluvialis dominica","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Pedro Osório--Banhado do Arroio Moreira","L6226233","H",-31.94,-52.75389,2018-02-17,"13:10:00","obsr766921","S43127966","Historical","P62","EBIRD",25,NA,3,2,1,"G2968024",0,1,0,NA,"","",21,0
"4127",2730772,"URN:CornellLabOfOrnithology:EBIRD:OBS580460485","38:50.0",5580,"species","American Golden-Plover","Pluvialis dominica","","","14","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Rebio Maçarico--Setor Oeste [Estrada Caiubá (S) a BR 471 (O)]","L5270841","H",-32.27306,-52.45722,2018-02-13,"14:45:00","obsr758808","S43046852","Traveling","P22","EBIRD",51,5.5,NA,2,1,"G2962556",0,1,0,NA,"","",41,0
"4128",2730776,"URN:CornellLabOfOrnithology:EBIRD:OBS580631985","38:50.0",5580,"species","American Golden-Plover","Pluvialis dominica","","","14","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Rebio Maçarico--Setor Oeste [Estrada Caiubá (S) a BR 471 (O)]","L5270841","H",-32.27306,-52.45722,2018-02-13,"14:45:00","obsr1019663","S43061060","Traveling","P22","EBIRD",51,5.5,NA,2,1,"G2962556",0,1,0,NA,"","",41,0
"4129",2730781,"URN:CornellLabOfOrnithology:EBIRD:OBS580445554","45:32.0",5580,"species","American Golden-Plover","Pluvialis dominica","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Pedro Osório--Banhado do Arroio Moreira","L6226233","H",-31.94,-52.75389,2018-02-17,"13:10:00","obsr758808","S43045551","Historical","P62","EBIRD",25,NA,3,2,1,"G2968024",0,1,0,NA,"","",20,0
"4130",2730785,"URN:CornellLabOfOrnithology:EBIRD:OBS576411632","24:23.0",5580,"species","American Golden-Plover","Pluvialis dominica","","","X","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Banhado do Maçarico","L4139790","H",-32.31642,-52.46212,2018-02-09,"8:00:00","obsr738544","S42659902","Traveling","P22","EBIRD",180,11,NA,2,0,"G2933271",0,1,0,NA,"Com o amigo Christian Andretti. Esta lista compreende as espécies observadas na beira da estrada, desde a turfeira da ReBio Banhado do Maçarico, em direção leste e depois sul, por cerca de 11km até o limite sul da reserva.","",69,0
"4131",2730787,"URN:CornellLabOfOrnithology:EBIRD:OBS576184808","24:23.0",5580,"species","American Golden-Plover","Pluvialis dominica","","","X","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Banhado do Maçarico","L4139790","H",-32.31642,-52.46212,2018-02-09,"8:00:00","obsr766921","S42629628","Traveling","P22","EBIRD",180,11,NA,2,0,"G2933271",0,1,0,NA,"Com o amigo Christian Andretti. Esta lista compreende as espécies observadas na beira da estrada, desde a turfeira da ReBio Banhado do Maçarico, em direção leste e depois sul, por cerca de 11km até o limite sul da reserva.","",63,0
"4132",2730797,"URN:CornellLabOfOrnithology:EBIRD:OBS576096841","27:15.0",5580,"species","American Golden-Plover","Pluvialis dominica","","","4","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Mostardas -- Porto do Barquinho","L2452833","H",-31.04805,-50.99077,2018-02-07,"11:00:00","obsr770720","S42633871","Traveling","P22","EBIRD",30,2,NA,2,1,"",0,1,0,NA,"","",24,0
"4133",2730802,"URN:CornellLabOfOrnithology:EBIRD:OBS578280260","24:23.0",11397,"species","Aplomado Falcon","Falco femoralis","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"PN Lagoa do Peixe--Mostardas Entrance","L683785","H",-31.1138,-50.85657,2018-02-16,"","obsr526456","S42853067","Historical","P62","EBIRD",NA,NA,NA,NA,1,"G2956086",0,1,0,NA,"","",37,0
"4134",2730804,"URN:CornellLabOfOrnithology:EBIRD:OBS579763397","24:23.0",11397,"species","Aplomado Falcon","Falco femoralis","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"PN Lagoa do Peixe--Mostardas Entrance","L683785","H",-31.1138,-50.85657,2018-02-16,"","obsr670785","S42981749","Historical","P62","EBIRD",NA,NA,NA,NA,1,"G2956086",0,1,0,NA,"","",37,0
"4135",2730805,"URN:CornellLabOfOrnithology:EBIRD:OBS574255882","36:13.0",11397,"species","Aplomado Falcon","Falco femoralis","","","2","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Rio Grande do Sul, BR (-28,502, -54,576)","L6820782","P",-28.5024,-54.57589,2018-02-03,"7:32:00","obsr621271","S42490118","Traveling","P22","EBIRD",230,1.79,NA,17,0,"G2918641",0,1,0,NA,"Observações feitas durante a saída de observação de aves, na fazenda de seu Bruno, no encontro dos coas do rs.","",70,0
"4136",2730806,"URN:CornellLabOfOrnithology:EBIRD:OBS574304374","42:22.0",11397,"species","Aplomado Falcon","Falco femoralis","","","2","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Rio Grande do Sul, BR (-28,502, -54,576)","L6820782","P",-28.5024,-54.57589,2018-02-03,"7:32:00","obsr621234","S42494031","Traveling","P22","EBIRD",230,1.79,NA,17,0,"G2918641",0,1,0,NA,"Observações feitas durante a saída de observação de aves, na fazenda de seu Bruno, no encontro dos coas do rs.","",71,0
"4137",2730807,"URN:CornellLabOfOrnithology:EBIRD:OBS582577441","27:47.0",14501,"species","Araucaria Tit-Spinetail","Leptasthenura setaria","","","2","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"P.E. do Tainhas Rio Grande do Sul, BR (-29,092, -50,365)","L6992842","P",-29.09228,-50.36505,2018-02-25,"6:10:00","obsr621271","S43219537","Traveling","P22","EBIRD_BRA",250,5.53,NA,10,1,"",0,1,0,NA,"Esta lista foi elaborada com as aves encontradas no P.E. do Tainhas. Participantes: Astor, Irene, Morci, Tafael, Thiago, Viviane, Alexandre, Gabriela, Caio e Eduardo Chiarani","",64,0
"4138",2730809,"URN:CornellLabOfOrnithology:EBIRD:OBS577074286","53:11.0",14501,"species","Araucaria Tit-Spinetail","Leptasthenura setaria","","","2","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Mato do Arlei","L6764612","H",-28.50443,-52.90502,2018-02-12,"16:43:00","obsr499705","S42712406","Stationary","P21","EBIRD",170,NA,NA,2,1,"",0,1,0,NA,"","",43,0
"4139",2730810,"URN:CornellLabOfOrnithology:EBIRD:OBS573348738","34:47.0",14501,"species","Araucaria Tit-Spinetail","Leptasthenura setaria","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Bosque Lucas Araújo  Passo Fundo, Rio Grande do Sul, BR (-28,278, -52,401)","L6807941","P",-28.2781,-52.40054,2018-02-01,"10:25:00","obsr499705","S42418913","Stationary","P21","EBIRD",70,NA,NA,1,1,"",0,1,0,NA,"","",16,0
"4140",2730811,"URN:CornellLabOfOrnithology:EBIRD:OBS579866585","06:22.0",14501,"species","Araucaria Tit-Spinetail","Leptasthenura setaria","","","2","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"FLONA São Francisco de Paula","L2803110","H",-29.42385,-50.38677,2018-02-07,"7:25:00","obsr1019663","S42991354","Historical","P62","EBIRD",175,0.5,NA,2,1,"G2956865",1,1,0,NA,"Observação que compreende do início da trilha da gravina passando pelo açude do aguapé pela trilha circular.","",49,0
"4141",2730812,"URN:CornellLabOfOrnithology:EBIRD:OBS574870364","40:58.0",14501,"species","Araucaria Tit-Spinetail","Leptasthenura setaria","","","8","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"FLONA São Francisco de Paula","L2803110","H",-29.42385,-50.38677,2018-02-04,"8:30:00","obsr742454","S42538602","Traveling","P22","EBIRD",180,4,NA,1,0,"",0,1,0,NA,"","",56,0
"4142",2730813,"URN:CornellLabOfOrnithology:EBIRD:OBS578236599","06:22.0",14501,"species","Araucaria Tit-Spinetail","Leptasthenura setaria","","","2","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"FLONA São Francisco de Paula","L2803110","H",-29.42385,-50.38677,2018-02-04,"6:59:00","obsr758808","S42848987","Historical","P62","EBIRD",130,1.6,NA,2,1,"",1,1,0,NA,"Trilha da Gravina, da frente do Bosque das castanheiras até o Arroio.","",33,0
"4143",2730814,"URN:CornellLabOfOrnithology:EBIRD:OBS578246138","06:22.0",14501,"species","Araucaria Tit-Spinetail","Leptasthenura setaria","","","2","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"FLONA São Francisco de Paula","L2803110","H",-29.42385,-50.38677,2018-02-07,"7:25:00","obsr758808","S42849913","Historical","P62","EBIRD",175,0.5,NA,2,1,"G2956865",1,1,0,NA,"Observação que compreende do início da trilha da gravina passando pelo açude do aguapé pela trilha circular.","",49,0
"4144",2730815,"URN:CornellLabOfOrnithology:EBIRD:OBS574902140","35:11.0",14501,"species","Araucaria Tit-Spinetail","Leptasthenura setaria","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Bosque Lucas Araújo,  Passo Fundo, Rio Grande do Sul, BR (-28,278, -52,4)","L6829444","P",-28.27798,-52.4002,2018-02-06,"12:55:00","obsr499705","S42541240","Stationary","P21","EBIRD",40,NA,NA,1,1,"",0,1,0,NA,"","",11,0
"4145",2730816,"URN:CornellLabOfOrnithology:EBIRD:OBS579888994","38:23.0",14501,"species","Araucaria Tit-Spinetail","Leptasthenura setaria","","","6","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"CPCN Pró Mata PUCRS","L5066647","H",-29.48099,-50.17481,2018-02-13,"6:00:00","obsr637558","S42993549","Banding","P33","EBIRD",600,NA,NA,4,1,"",0,1,0,NA,"10 h day average, Fev, 13 to 18.","",138,0
"4146",2730817,"URN:CornellLabOfOrnithology:EBIRD:OBS580632107","03:03.0",15745,"species","Austral Negrito","Lessonia rufa","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Rio Grande--Estrada das Cruzeiras (5,5 Km Rebio Maçarico)","L6030422","H",-32.31361,-52.42306,2018-02-13,"15:22:00","obsr1019663","S43061066","Historical","P62","EBIRD",25,3,NA,2,1,"G2962557",1,1,0,NA,"","",27,0
